Pack,nCopies,Card,Mana Cost,Adj. Games Played,Adj. Wins,Adj. Losses,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Tier,Turns to Win,Turns to Lose
J22 Law 4,1,"Skyhunter Patrol",{2}{W}{W},1050,485,565,1050,485,565,0.46190476190476193,46.00555672389682,51.20451784386976,1.7329870399909806,C,23.195876288659793,23.716814159292035
J22 Law 4,1,"Midnight Guard",{2}{W},1075,464,611,1075,464,611,0.4316279069767442,35.361687681316766,40.659105254373166,1.7658058576854678,D,24.060344827586206,23.404255319148938
J22 Law 4,1,"Ninth Bridge Patrol",{1}{W},1033,455,578,1033,455,578,0.4404646660212972,33.25646431184964,38.5239665288651,1.7558340723384882,D,23.32087912087912,23.629757785467127
J22 Law 4,1,"Murder Investigation",{1}{W},1066,444,622,1066,444,622,0.4165103189493433,23.58489403791445,28.748728358954402,1.7212781070133176,D,23.82207207207207,23.229903536977492
J22 Law 4,1,"Edifice of Authority",{3},910,387,523,910,387,523,0.42527472527472526,42.07022504834749,47.33910823610235,1.7562943959182866,C,25.42894056847545,25.078393881453156
J22 Law 4,1,"Bring to Trial",{2}{W},754,362,392,754,362,392,0.48010610079575594,57.92775888397162,63.15675943830086,1.7430001847764145,B,24.646408839779006,25.104591836734695
J22 Law 4,1,"Magnanimous Magistrate",{5}{W},803,357,446,803,357,446,0.44458281444582815,43.58963682337898,48.773490032324574,1.7279510696485312,C,25.327731092436974,25.071748878923767
J22 Law 4,1,"Kami of Ancient Law",{1}{W},1,1,0,1,1,0,1.0,50.407524945954336,75.23965939457786,8.277378149541173,C,16.0,NaN
J22 Merfolk 1,1,"Merrow Reejerey",{2}{U},1233,778,455,1233,778,455,0.6309813463098135,48.315196675704655,53.572555202197485,1.7524528421642762,C,17.674807197943444,19.87912087912088
J22 Merfolk 1,1,"Watertrap Weaver",{2}{U},1152,715,437,1152,715,437,0.6206597222222222,49.46808733754056,54.60344647793201,1.711786380130484,C,18.198601398601397,20.263157894736842
J22 Merfolk 1,1,"Crashing Tide",{2}{U},1129,708,421,1129,708,421,0.6271036315323295,19.7809526807398,24.897478802809715,1.7055087073566386,D,18.543785310734464,20.01900237529691
J22 Merfolk 1,1,"Shaper Apprentice",{1}{U},1052,676,376,1052,676,376,0.6425855513307985,45.011919753782706,50.2014475282346,1.7298425914839652,C,17.73076923076923,19.856382978723403
J22 Merfolk 1,1,"Triton Shorestalker",{U},1057,676,381,1057,676,381,0.6395458845789972,43.10583980499933,48.19067389538735,1.6949446967960067,C,17.321005917159763,19.183727034120736
J22 Merfolk 1,1,"One With the Wind",{1}{U},1022,653,369,1022,653,369,0.6389432485322897,46.16419326441746,51.213606092841154,1.6831376094745634,C,17.50842266462481,19.766937669376695
J22 Merfolk 1,1,"Storm Sculptor",{3}{U},1057,646,411,1057,646,411,0.6111636707663197,54.68991861427892,59.74437869525014,1.684820026990405,C,18.57894736842105,19.63990267639903
J22 Merfolk 1,1,"River Sneak",{1}{U},1001,631,370,1001,631,370,0.6303696303696303,38.8658099287581,43.93238959466956,1.6888598886371549,C,17.811410459587954,19.435135135135134
J22 Merfolk 1,1,"Sage of the Falls",{4}{U},951,570,381,951,570,381,0.5993690851735016,41.23372574876428,46.44004982164496,1.7354413576268937,C,19.440350877192984,20.68503937007874
J22 Merfolk 1,1,"Seafloor Oracle",{2}{U}{U},889,548,341,889,548,341,0.6164229471316085,33.55358231994447,38.87459915559586,1.773672278550464,D,18.735401459854014,20.36950146627566
J22 Merfolk 1,1,"Soul Read",{3}{U},747,391,356,747,391,356,0.5234270414993306,8.215544919372483,13.201045169713131,1.6618334167802162,E,19.833759590792837,20.46067415730337
J22 Merfolk 1,1,"Aquatic Incursion",{3}{U},573,304,269,573,304,269,0.5305410122164049,38.68381601045397,43.76803276838895,1.6947389193116604,C,19.62828947368421,20.765799256505577
J22 Merfolk 2,1,"Merrow Reejerey",{2}{U},1198,849,349,1198,849,349,0.7086811352253757,50.46687149480149,55.774531690362366,1.7692200651869596,C,17.800942285041224,20.020057306590257
J22 Merfolk 2,1,"One With the Wind",{1}{U},1095,804,291,1095,804,291,0.7342465753424657,50.97130879413362,56.190418575598855,1.739703260488411,C,17.77860696517413,19.632302405498283
J22 Merfolk 2,1,"Crashing Tide",{2}{U},1141,779,362,1141,779,362,0.6827344434706398,26.808880144240987,32.13858903766666,1.776569631141892,D,19.01540436456996,20.555248618784532
J22 Merfolk 2,1,"Svyelun of Sea and Sky",{1}{U}{U},1045,764,281,1045,764,281,0.7311004784688995,42.894507562201284,48.22345903283903,1.77631715687925,C,18.676701570680628,20.868327402135233
J22 Merfolk 2,1,"Watertrap Weaver",{2}{U},1110,745,365,1110,745,365,0.6711711711711712,43.92670549873199,49.07008569689181,1.7144600660532718,C,18.903355704697987,20.654794520547945
J22 Merfolk 2,1,"Merfolk Pupil",{1}{U},1120,737,383,1120,737,383,0.6580357142857143,32.26930965642845,37.47112976183914,1.733940035136896,D,18.861601085481684,20.114882506527415
J22 Merfolk 2,1,"Triton Shorestalker",{U},1054,733,321,1054,733,321,0.6954459203036053,47.90438875579825,53.23028030679539,1.7752971836657145,C,17.85675306957708,20.426791277258566
J22 Merfolk 2,1,"Synchronized Eviction",{4}{U},1023,710,313,1023,710,313,0.6940371456500489,29.600620948915797,34.939622036089006,1.779667029057736,D,18.823943661971832,21.23961661341853
J22 Merfolk 2,1,"River Sneak",{1}{U},1012,686,326,1012,686,326,0.6778656126482213,41.80996971615767,46.98014345497501,1.7233912462724454,C,18.026239067055393,19.947852760736197
J22 Merfolk 2,1,"Windrider Patrol",{3}{U}{U},939,654,285,939,654,285,0.6964856230031949,55.384647089744306,60.62794074073846,1.747764550331385,C,18.922018348623855,21.164912280701753
J22 Merfolk 2,1,"Saltwater Stalwart",{3}{U},937,619,318,937,619,318,0.6606189967982924,31.605624935065407,36.941658951893714,1.7786780056094358,D,19.260096930533116,21.58805031446541
J22 Merfolk 2,1,"Soul Read",{3}{U},754,454,300,754,454,300,0.6021220159151194,8.773198596107925,14.062192314488737,1.7629979061269372,E,20.707048458149778,21.206666666666667
J22 Merfolk 3,1,"Merrow Reejerey",{2}{U},1137,712,425,1137,712,425,0.6262093227792436,52.35607679368027,57.47270593537732,1.7055430472323492,C,18.05056179775281,19.87764705882353
J22 Merfolk 3,1,"One With the Wind",{1}{U},1038,656,382,1038,656,382,0.6319845857418112,50.44616412433883,55.475245410824144,1.676360428828438,C,17.73170731707317,19.706806282722514
J22 Merfolk 3,1,"Watertrap Weaver",{2}{U},1066,620,446,1066,620,446,0.5816135084427767,48.711625790090935,53.883496856268316,1.7239570220591276,C,18.6,20.251121076233183
J22 Merfolk 3,1,"Synchronized Eviction",{4}{U},1028,620,408,1028,620,408,0.603112840466926,27.97636641117762,33.05769278146773,1.6937754567633705,D,18.79193548387097,20.813725490196077
J22 Merfolk 3,1,"Triton Shorestalker",{U},1018,606,412,1018,606,412,0.5952848722986247,39.24705678459075,44.28402834716102,1.678990520856758,C,17.71947194719472,19.71359223300971
J22 Merfolk 3,1,"Crashing Tide",{2}{U},1007,593,414,1007,593,414,0.5888778550148958,28.273021801345163,33.354829442046444,1.6939358802337603,D,18.833052276559865,20.51207729468599
J22 Merfolk 3,1,"Harbinger of the Tides",{U}{U},992,592,400,992,592,400,0.5967741935483871,42.066867769524094,47.07341778507379,1.6688500051832307,C,18.631756756756758,20.665
J22 Merfolk 3,1,"Windrider Patrol",{3}{U}{U},897,560,337,897,560,337,0.6243032329988851,55.54620673000512,60.69411286222017,1.7159687107383519,C,19.15535714285714,20.474777448071215
J22 Merfolk 3,1,"Wake Thrasher",{2}{U},899,559,340,899,559,340,0.6218020022246941,53.10942600725727,58.13802742774526,1.6762004734959963,C,17.729874776386403,20.514705882352942
J22 Merfolk 3,1,"Fallowsage",{3}{U},857,476,381,857,476,381,0.5554259043173863,35.28380467142699,40.464035962460855,1.7267437636779555,D,19.134453781512605,20.63254593175853
J22 Merfolk 3,1,"Soul Read",{3}{U},721,360,361,721,360,361,0.49930651872399445,11.354125769589347,16.27522929296273,1.6403678411244615,E,19.836111111111112,20.371191135734072
J22 Merfolk 4,1,"Merrow Reejerey",{2}{U},1178,747,431,1178,747,431,0.634125636672326,45.24026325695479,50.40972772107992,1.7231548213750423,C,17.981258366800535,19.79582366589327
J22 Merfolk 4,1,"One With the Wind",{1}{U},1124,727,397,1124,727,397,0.646797153024911,53.288919913703374,58.32408454766314,1.6783882113199216,C,18.01513067400275,19.299748110831235
J22 Merfolk 4,1,"Merfolk Sovereign",{1}{U}{U},1100,718,382,1100,718,382,0.6527272727272727,50.10065108563938,55.13573490422292,1.6783612728611814,C,18.200557103064067,19.591623036649214
J22 Merfolk 4,1,"Crashing Tide",{2}{U},1125,705,420,1125,705,420,0.6266666666666667,24.876906636034857,29.921463610739913,1.6815189915683524,D,18.822695035460992,20.521428571428572
J22 Merfolk 4,1,"Triton Shorestalker",{U},1124,701,423,1124,701,423,0.6236654804270463,35.83495981293169,40.84152575151347,1.6688553128605923,D,17.82453637660485,19.51536643026005
J22 Merfolk 4,1,"Watertrap Weaver",{2}{U},1145,689,456,1145,689,456,0.6017467248908297,42.0548254028843,47.051505286348096,1.6655599611546,C,18.406386066763424,20.092105263157894
J22 Merfolk 4,1,"Saltwater Stalwart",{3}{U},1046,663,383,1046,663,383,0.6338432122370937,42.16229222692347,47.3595459847196,1.732417919265378,C,18.787330316742082,20.302872062663184
J22 Merfolk 4,1,"River Sneak",{1}{U},1067,662,405,1067,662,405,0.6204311152764761,37.72236959865707,42.65657419813887,1.6447348664939345,C,17.81419939577039,19.8320987654321
J22 Merfolk 4,1,"Windrider Patrol",{3}{U}{U},948,641,307,948,641,307,0.6761603375527426,58.06022861712776,63.26629311655905,1.7353548331437623,B,18.973478939157566,20.908794788273617
J22 Merfolk 4,1,"Library Larcenist",{2}{U},1000,576,424,1000,576,424,0.576,22.025857919344357,27.112997899408644,1.695713326688095,D,18.97222222222222,20.349056603773583
J22 Merfolk 4,1,"Soul Read",{3}{U},804,429,375,804,429,375,0.5335820895522388,13.364545091038991,18.51538757852727,1.7169474958294266,E,20.093240093240095,20.026666666666667
J22 Merfolk 4,1,"Aquatic Incursion",{3}{U},674,392,282,674,392,282,0.5816023738872403,45.7884058536007,50.85668305231993,1.6894257329064097,C,19.95408163265306,20.71276595744681
J22 Morbid 1,1,"Mortuary Mire",no cost,1256,670,586,1256,670,586,0.5334394904458599,29.713190603073894,34.95789062748429,1.7482333414701317,D,21.46716417910448,20.967576791808874
J22 Morbid 1,1,"Bone Picker",{3}{B},1098,621,477,1098,621,477,0.5655737704918032,56.130516846974025,61.402594810447006,1.7573593211576608,C,21.04830917874396,21.38993710691824
J22 Morbid 1,1,"Reave Soul",{1}{B},1138,603,535,1138,603,535,0.5298769771528998,44.79856560677217,50.12453591301735,1.775323435415058,C,21.349917081260365,21.487850467289718
J22 Morbid 1,1,"Durable Coilbug",{1}{B},1140,586,554,1140,586,554,0.5140350877192983,39.81119209328068,45.09299990757425,1.7606026047645236,C,21.37713310580205,21.306859205776174
J22 Morbid 1,1,"Tragic Slip",{B},1106,582,524,1106,582,524,0.5262206148282098,38.36058275450546,43.77418362541105,1.8045336236351974,C,21.936426116838486,21.708015267175572
J22 Morbid 1,1,"Suspicious Shambler",{3}{B},1045,556,489,1045,556,489,0.5320574162679426,46.20774788985707,51.48956593701874,1.7606060157205572,C,21.93884892086331,21.85276073619632
J22 Morbid 1,1,"Reaper from the Abyss",{3}{B}{B}{B},797,553,244,797,553,244,0.6938519447929736,87.91177813010272,93.04271688271467,1.7103129175373195,A,22.023508137432188,22.954918032786885
J22 Morbid 1,1,"Disciple of Perdition",{1}{B},1026,531,495,1026,531,495,0.5175438596491229,35.113248100410075,40.50733869605649,1.7980301985488063,D,22.05838041431262,21.993939393939392
J22 Morbid 1,1,"Liliana's Steward",{B},1045,519,526,1045,519,526,0.4966507177033493,33.52014725041076,38.729340072131535,1.7363976072402592,D,21.238921001926784,21.64448669201521
J22 Morbid 1,1,"Morkrut Banshee",{3}{B}{B},956,505,451,956,505,451,0.5282426778242678,45.75874644712762,50.92084190420698,1.7206984856931211,C,22.19009900990099,21.997782705099777
J22 Morbid 1,1,"Wakedancer",{2}{B},1009,485,524,1009,485,524,0.48067393458870167,33.40696653553405,38.63802797849291,1.743687147652951,D,21.956701030927835,21.748091603053435
J22 Morbid 1,1,"Village Rites",{B},929,474,455,929,474,455,0.5102260495156081,12.509764826586167,17.831759882596867,1.7739983520035667,E,22.286919831223628,21.29010989010989
J22 Morbid 2,1,"Mortuary Mire",no cost,1231,651,580,1231,651,580,0.528838342810723,29.503442459287655,34.6667654961509,1.721107678954415,D,21.546850998463903,20.760344827586206
J22 Morbid 2,1,"Tragic Slip",{B},1173,638,535,1173,638,535,0.5439045183290707,41.11259423204746,46.334053096554655,1.740486288169063,C,21.80564263322884,21.4803738317757
J22 Morbid 2,1,"Bone Picker",{3}{B},1137,632,505,1137,632,505,0.55584872471416,51.39940519839075,56.5603730976203,1.7203226330765158,C,21.123417721518987,21.49108910891089
J22 Morbid 2,1,"Reave Soul",{1}{B},1109,611,498,1109,611,498,0.5509467989179441,44.776032082222855,50.01177422395756,1.7452473805782351,C,21.600654664484452,21.40963855421687
J22 Morbid 2,1,"Skirsdag High Priest",{1}{B},1084,597,487,1084,597,487,0.5507380073800738,41.90160799285172,47.064162903062105,1.720851636736793,C,21.728643216080403,20.89322381930185
J22 Morbid 2,1,"Reassembling Skeleton",{1}{B},1104,565,539,1104,565,539,0.5117753623188406,30.73815193837002,35.928708327226374,1.730185462952118,D,21.815929203539824,21.115027829313544
J22 Morbid 2,1,"Priest of the Blood Rite",{3}{B}{B},847,549,298,847,549,298,0.6481700118063755,68.59891688193653,73.70759821789531,1.702893778652928,B,21.12568306010929,23.08053691275168
J22 Morbid 2,1,"Suspicious Shambler",{3}{B},1043,548,495,1043,548,495,0.5254074784276127,41.44541679065955,46.72716311640471,1.7605821085817202,C,21.766423357664234,21.444444444444443
J22 Morbid 2,1,"Liliana's Steward",{B},1044,547,497,1044,547,497,0.5239463601532567,34.24097458372809,39.41283366492909,1.7239530270670007,D,21.484460694698356,21.150905432595575
J22 Morbid 2,1,"Village Rites",{B},1040,531,509,1040,531,509,0.510576923076923,4.398015735988185,9.648649032344428,1.7502110987854145,E,22.178907721280602,20.903732809430256
J22 Morbid 2,1,"Wakedancer",{2}{B},1034,517,517,1034,517,517,0.5,33.638338664837896,38.820292190058254,1.7273178417401196,D,21.61121856866538,21.433268858800773
J22 Morbid 2,1,"Morkrut Banshee",{3}{B}{B},919,486,433,919,486,433,0.528835690968444,46.71591378993499,51.87708999259414,1.7203920675530509,C,22.39917695473251,21.658198614318707
J22 Morbid 2,1,"Vampiric Rites",{B},1003,471,532,1003,471,532,0.4695912263210369,10.852326429514662,16.174075923157773,1.7739164978810371,E,22.484076433121018,20.582706766917294
J22 Multi-Headed 1,1,"Hydra's Growth",{2}{G},1018,533,485,1018,533,485,0.5235756385068763,50.522018576408584,55.55562480943544,1.6778687443422862,C,19.371482176360225,19.795876288659795
J22 Multi-Headed 1,1,"Scale the Heights",{2}{G},1018,510,508,1018,510,508,0.5009823182711198,30.47163558251101,35.59218595144283,1.706850122977273,D,20.288235294117648,20.12007874015748
J22 Multi-Headed 1,1,"Ilysian Caryatid",{1}{G},1130,509,621,1130,509,621,0.4504424778761062,25.236775805187058,30.27592090066552,1.6797150318261536,D,20.31041257367387,19.914653784219002
J22 Multi-Headed 1,1,"Domesticated Hydra",{2}{G}{G},1049,496,553,1049,496,553,0.47283126787416585,47.47068812839166,52.33207263896305,1.6204615035237981,C,21.118951612903224,20.164556962025316
J22 Multi-Headed 1,1,"Benevolent Hydra",{X}{G}{G},909,475,434,909,475,434,0.5225522552255225,57.62933846997396,62.56888852359646,1.6465166845408352,B,20.926315789473684,20.525345622119815
J22 Multi-Headed 1,1,"Servant of the Scale",{G},1006,472,534,1006,472,534,0.4691848906560636,32.398145005906,37.39663921554487,1.6661647365462902,D,19.911016949152543,20.01123595505618
J22 Multi-Headed 1,1,"Feral Hydra",{X}{G},947,471,476,947,471,476,0.49736008447729674,51.59786812107596,56.73220973389173,1.7114472042719227,C,20.819532908704883,19.892857142857142
J22 Multi-Headed 1,1,"Adventurous Impulse",{G},986,454,532,986,454,532,0.460446247464503,16.846996915525573,21.890570135293785,1.6811910732560702,E,20.5,20.048872180451127
J22 Multi-Headed 1,1,"Hunter's Edge",{3}{G},788,444,344,788,444,344,0.5634517766497462,52.13712209008475,57.09294048566184,1.6519394651923631,C,20.22072072072072,20.802325581395348
J22 Multi-Headed 1,1,"Clockwork Hydra",{5},752,369,383,752,369,383,0.49069148936170215,50.53777954371659,55.59618282721581,1.6861344278330743,C,21.718157181571815,21.349869451697128
J22 Multi-Headed 1,1,"Fertilid",{2}{G},908,351,557,908,351,557,0.3865638766519824,26.36374378685931,31.488350922508364,1.7082023785496845,D,22.0,19.813285457809695
J22 Multi-Headed 2,1,"Hydra's Growth",{2}{G},1026,587,439,1026,587,439,0.5721247563352827,44.9681360419258,49.890305749104044,1.6407232357260808,C,18.061328790459967,18.931662870159453
J22 Multi-Headed 2,1,"Ilysian Caryatid",{1}{G},987,527,460,987,527,460,0.5339412360688957,31.738509506298698,36.85259319515441,1.7046945629519044,D,18.808349146110057,19.434782608695652
J22 Multi-Headed 2,1,"Servant of the Scale",{G},931,517,414,931,517,414,0.5553168635875403,40.26505830386346,45.156334946339754,1.630425547492097,C,18.22630560928433,19.47584541062802
J22 Multi-Headed 2,1,"Ordeal of Nylea",{1}{G},929,514,415,929,514,415,0.5532831001076426,39.74354875791112,44.74894944121223,1.6684668944337044,C,18.575875486381324,18.86024096385542
J22 Multi-Headed 2,1,"Primordial Hydra",{X}{G}{G},730,501,229,730,501,229,0.6863013698630137,75.9734795879335,80.84161016405652,1.6227101920410087,A,18.181636726546905,19.497816593886462
J22 Multi-Headed 2,1,"Domesticated Hydra",{2}{G}{G},900,493,407,900,493,407,0.5477777777777778,47.92889489175884,52.91126942088652,1.660791509709227,C,19.5131845841785,19.584766584766584
J22 Multi-Headed 2,1,"Kujar Seedsculptor",{1}{G},913,474,439,913,474,439,0.5191675794085433,35.08551870147936,40.15322627230731,1.6892358569426498,D,19.29535864978903,19.8997722095672
J22 Multi-Headed 2,1,"Hunter's Edge",{3}{G},728,471,257,728,471,257,0.646978021978022,60.08976633873611,65.20639269423776,1.7055421185005508,B,18.861995753715497,20.357976653696497
J22 Multi-Headed 2,1,"Pridemalkin",{2}{G},851,468,383,851,468,383,0.5499412455934195,45.67772315154043,50.64063718990771,1.6543046794557599,C,18.726495726495727,19.618798955613578
J22 Multi-Headed 2,1,"Benevolent Hydra",{X}{G}{G},828,452,376,828,452,376,0.5458937198067633,50.954440130750925,55.9368951946087,1.660818354619258,C,19.391592920353983,19.51063829787234
J22 Multi-Headed 2,1,"Clockwork Hydra",{5},650,344,306,650,344,306,0.5292307692307693,45.765622800994855,50.7596142088586,1.6646638026212484,C,20.747093023255815,20.643790849673202
